sp_x, sp_y, sp_z

Event: 0
354.18,350.435,656.4
278.268,416.907,211.6
-109.519,-486.41,445.4
167.698,-469.58,-1095.2
491.038,439.713,890.8
393.597,530.928,298.5
-177.409,-636.265,610.8

Event: 65
31.6951,8.83866,-2.825
-4.0053,-32.6699,-84.6276
-22.3745,23.2504,5.77273
-32.2519,0.538145,13.2646
65.0544,18.8699,4.26846
-46.9751,49.7959,22.8083
-68.2416,0.453025,38.687
66.7697,19.391,4.625
-8.9075,-67.213,-164.232
-77.0527,83.9683,44.2405
108.708,33.0396,13.775
-114.09,-0.802146,71.0838
110.382,33.5887,14.125
-16.6058,-113.352,-271.387
-112.562,126.705,70.4104
-113.589,128.001,71.1888
-169.683,-4.1777,110.299
162.238,52.1827,25.525
-27.2743,-167.3,-397.529
-27.6409,-168.94,-401.397
-207.987,-633.613,-1547.5
-155.808,-535.352,-1292.5
-169.403,201.749,113.9
-166.041,196.979,111.5
-167.55,195.866,111.5
-169.602,194.353,113.9
-168.145,195.427,126.586
246.282,86.3378,43.8
-262.107,-13.9417,175.6
-49.1805,-254.101,-602.4
-223.027,282.284,159.5
-357.342,-29.8897,244
337.725,129.881,65.9
-79.4793,-351.221,-835
-293.535,406.853,226
-493.715,-63.1067,342.9
459.183,199.106,94.7
-359.188,552.675,299.7
-648.927,-116.553,459.8
594.509,293.435,128.3

Event: 66
31.8628,2.68848,-59.1509
-13.3691,-29.4428,-104.723
23.7832,-21.4554,-74.625
27.9781,-18.6062,-148.642
67.4258,6.31223,-48.2457
69.0987,6.51498,-47.7387
49.9144,-46.0506,-81.175
57.0832,-37.1174,-230.666
113.734,12.2176,-34.0169
-49.4945,-102.465,-194.861
83.1997,-79.0035,-89.725
96.1421,-60.743,-339.51
168.169,20.9048,-17.1347
169.756,21.1588,-16.6427
-76.8327,-152.458,-257.975
121.063,-118.863,-99.7145
145.025,-88.4684,-473.384
567.35,-243.004,-1547.5
469.879,-218.978,-1307.5
256.811,39.023,10.2
-122.612,-228.388,-356.1
180.166,-186.563,-116.3
224.328,-128.283,-685.2
352.161,64.1767,41.4
-181.246,-313.68,-471.2
244.271,-270.03,-134.3
240.615,-264.841,-133.1
316.415,-167.824,-924.1
486.336,110.247,83.9
-269.984,-424.689,-628.8
-266.12,-420.147,-621.6
320.03,-385.048,-158.3
638.355,178.676,134.3
-382.588,-542.192,-809.3
-378.078,-537.953,-802.1
396.486,-527.371,-186.4

Event: 67
-42.8422,153.744,-983.8
-34.5278,127.72,-842.6
-34.5773,127.966,-843.8
-27.4035,104.493,-716.8
-27.7272,105.564,-722.6
-27.7871,105.802,-723.8
-22.0219,85.9541,-616.8
32.2427,-0.462673,-160.225
-8.65017,-30.7625,-69.493
-7.5036,31.2822,-323.663
-7.75871,32.303,-329.125
-22.4867,23.1074,-191.927
68.2159,-0.240303,-163.675
-48.1586,48.2879,-230.682
-19.008,-64.9783,28.8169
-19.4458,-66.4068,32.9207
114.048,1.14963,-168.125
-82.4035,80.155,-281.242
-33.3,-108.545,155.287
-33.8204,-110.075,159.746
169.631,4.61163,-173.475
-124.491,117.043,-341.745
-52.9172,-162.558,313.399
-202.665,499.315,-2957.5
-163.264,430.817,-2552.5
-131.78,370.464,-2197.5
-132.2,371.331,-2202.5
-103.04,309.553,-1847.5
-80.4608,256.538,-1547.5
262.208,14.6091,-182.8
-196.222,174.723,-441.8
-86.8497,-244.018,556.3
357.34,29.8147,-191.2
-274.584,230.83,-546.7
-130.369,-333.731,828.4
500.013,63.7265,-206.8
493.728,61.9818,-205.6
-395.102,304.908,-701.6
649.021,113.854,-223
-542.382,377.493,-881.2
-221.827,-487.423,1307.5
-273.223,-559.786,1547.5

Event: 68
-21.062,-24.0919,-22.7513
-19.8926,-25.0096,-21.6385
-16.4713,-27.6946,18.6133
-16.2616,-28.6338,-26.025
-20.5704,-27.4288,0.928608
-16.6101,-28.5364,18.625
-14.9822,28.2369,27.575
-27.6726,16.4993,-76.9621
-28.4368,16.9661,-79.7728
-28.123,18.088,-79.8551
-32.0364,-1.24891,95.8066
-32.3752,59.4608,31.9606
-33.1369,60.7666,32.125
-58.6427,34.04,-188.639
-67.779,-3.38345,176.585
-45.1805,-50.5973,-74.9033
-55.7481,99.259,37.675
-100.044,55.8621,-334.48
-113.324,-7.15612,279.666
-114.939,-7.31336,283.317
-77.3996,-84.3088,-143.111
-85.6998,146.931,44.575
-169.673,-13.5062,407.24
-169.92,-12.2907,445.889
-168.657,-18.507,489.367
-167.861,-27.7224,424.102
-167.783,-27.9927,457.279
-169.983,-20.3747,491.171
-167.728,-28.1824,497.957
-116.888,-123.496,-224.377
-559.165,213.999,-1847.5
-465.702,193.49,-1552.5
-388.853,172.514,-1302.5
-139.671,224.463,56.3
-135.779,219.182,55.1
-232.578,116.757,-788.9
-256.894,-27.2483,607.2
-183.714,-184.029,-354.9
-199.851,301.195,68.3
-200.195,301.045,69.5
-201.157,300.626,115.1
-210.233,296.67,199.6
-208.583,297.39,262
-210.164,296.7,313.5
-211.553,296.095,314.58
-205.996,298.517,342.225
-208.359,297.487,344.85
-232.902,276.588,89.9
-226.47,280.298,148.7
-222.767,282.434,223.6
-223.742,281.872,280.5
-203.732,293.414,308.1
-214.516,287.193,321.3
-206.525,291.802,359.7
-326.899,152.46,-1101.6
-358.062,-48.9261,842.2
-260.746,-246.168,-497.5
-295.288,405.997,85.1
-377.376,-326.746,-702
-376.098,-328.718,-702
-416.464,516.539,105.5
-411.471,512.413,104.3
-518.309,-406.706,-935.1
-548.922,-108.752,1297.5
-651.647,-151.844,1547.5
-648.979,-150.815,1542.5

Event: 69
27.7463,15.8536,-16.9364
-7.78343,-31.0049,-65.8016
-5.66473,-31.5974,-16.6999
-8.3858,-33.1981,-68.7162
-5.87345,-32.8952,-16.375
18.702,25.944,-30.025
19.8651,27.6261,-30.375
-17.4939,-66.5561,-113.097
-11.2507,-67.0337,-7.575
59.3098,34.8351,-7.775
39.3473,55.9531,-35.9592
-30.6441,-110.463,-171.909
-17.5558,-113.351,4.28476
97.1314,58.8361,3.30867
98.4926,59.7566,3.725
64.3718,94.2337,-43.325
93.4817,141.742,-52.363
-48.2461,-163.321,-243.341
-23.1558,-168.944,18.7139
143.962,90.8103,17.325
-80.0091,-247.443,-359.1
-28.4479,-260.676,42.6
214.901,144.035,39
138.885,224.088,-67.7
136.09,218.74,-67.1
-120.492,-338.956,-487.4
-28.3552,-360.944,68.3
295.722,212.41,65.5
290.865,208.15,63.5
181.587,313.386,-83.9
233.704,446.019,-106.7
231.636,440.072,-105.5
-186.127,-462.543,-668.4
-18.7337,-499.864,103.1
394.703,309.68,98.9
497.373,430.235,136.7
278.349,601.924,-133.1
276.883,595.755,-131.9
-278.042,-602.14,-883.6
-274.454,-597.246,-875.8
6.47373,-658.028,143.9

Event: 70
15.5922,-27.8935,21.6764
12.695,29.6313,16.1809
-17.4657,26.8388,-11.275
-18.4154,28.2951,-11.6621
-28.8255,-13.9365,-8.975
-36.6743,57.732,-19.0326
-61.4229,-28.8895,-14.175
32.4623,-59.4118,50.9484
33.1451,-60.7597,52.193
26.1827,62.9717,39.0915
42.425,106.288,68.5359
-59.6183,96.5923,-28.575
-60.3772,97.9438,-28.9104
-103.399,-46.9207,-20.725
-104.922,-47.53,-20.9517
53.3189,-100.933,89.0893
60.487,159.093,103.999
-86.8597,146.061,-40.575
-156.015,-67.6676,-28.775
76.8968,-151.269,134.82
-127.502,228.512,-59.9
-244.333,-98.1024,-42.6
-238.884,-96.3327,-41.4
111.135,-233.959,208.6
85.5084,244.689,160.7
108.625,345.234,226
-166.735,321.103,-81.5
-338.671,-124.87,-56.3
143.798,-328.168,291.3
130.254,484.341,316.5
-211.69,452.527,-110.3
-475.181,-153.088,-76.7
180.602,-466.796,409.4
140.706,644.908,419
-250.065,609.638,-145.1
-639.019,-171.808,-100.7
207.346,-624.776,540.7

Event: 71
26.4955,18.0757,63.3478
-0.812703,-32.285,107.256
27.6701,18.906,63.075
25.7034,20.4494,98.4848
-29.5219,13.086,82.2516
-62.3254,28.494,96.6956
-2.3964,-68.4759,149.657
55.7786,38.9513,56.525
53.5225,41.5812,129.435
-102.781,48.6647,114.782
-5.61374,-114.864,204.11
92.5444,66.482,47.902
90.7378,68.5246,170.011
-152.224,75.0631,137.241
-11.2308,-170.399,269.315
137.69,100.533,220.478
136.603,101.667,37.325
-229.697,120.782,173.2
-24.8018,-261.832,377.7
205.615,161.946,19.8
213.244,147.231,299.7
-315.833,178.745,215.2
-311.202,175.465,212.8
-44.2912,-356.667,490.3
302.963,195.794,390.2
277.112,231.992,1.8
-83.7465,-495.859,660
-81.8759,-490.355,652.8
428.899,252.881,511.9
370.381,337.541,-24.6
465.128,466.363,-55.1
-543.525,376.304,336.9
-141.406,-644.639,847
583.51,306.52,657.6

Event: 72
6.25793,-31.4324,40.8452
6.56008,-32.9777,41.7455
8.31311,30.8567,12.175
-12.7165,29.5122,39.4479
-29.4562,13.321,68.4865
-26.2752,62.8945,58.0337
-62.2042,28.9273,119.478
13.9754,-66.6565,61.1108
18.679,66.4655,-0.275002
32.5055,110.236,-15.6047
-42.4391,105.746,81.6881
-102.498,49.4091,183.023
25.0794,-111.719,87.251
50.894,162.889,-34.0883
-60.7297,158.928,110.714
-151.733,76.3554,261.974
39.837,-164.818,118.43
40.316,-166.457,119.391
-86.5597,246.245,157.1
-228.591,122.327,388.6
67.2479,-249.444,168.4
83.7647,245.562,-63.5
125.596,336.256,-95.9
-108.951,341.676,208
-314.169,180.677,533.5
103.645,-342.678,226
196.248,463.923,-145.1
193.055,458.645,-142.7
-131.451,481.275,280.5
-422.939,266.836,728.9
163.74,-470.434,305.7
286.514,596.194,-197.2
-142.468,644.636,364.5
-540.822,379.115,957.3
246.069,-610.66,398.6

Event: 73
32.3356,-1.23311,-51.0435
-24.7594,-21.1902,3.19282
-0.256102,32.1561,-32.2472
-31.2104,-8.09929,-5.70873
-31.9957,-8.30467,-5.34407
68.5859,-3.30863,-85.6405
-65.4432,-17.6819,10.1971
-51.8394,-43.5431,28.3388
-52.9996,-44.4609,29.3977
-1.24891,68.0364,-45.775
115.05,-7.1576,-130.2
-3.68129,113.743,-62.9873
-109.398,-31.2157,30.7446
-88.9082,-72.6691,62.123
113.36,-7.00576,-128.561
-8.29201,169.816,-84.1079
-163.415,-49.6973,56.425
-133.108,-105.312,101.452
169.618,-13.2654,-182.749
-20.3192,263.071,-119.9
-19.2985,256.95,-117.5
-246.944,-82.3422,97.1
-208.791,-155.82,167.2
-38.0588,357.651,-154.7
-338.267,-127.007,130.7
-338.754,-124.428,134.3
-337.808,-129.439,136.7
-337.419,-131.503,139.1
-338.768,-124.354,141.5
-297.779,-207.689,240.4
-292.664,-205.031,236.8
355.617,-48.2028,-364.5
-74.7372,496.777,-209.2
-461.153,-191.481,204.4
-421.962,-268.675,339.3
490.977,-88.131,-499.3
656.196,-52.5092,-1046
-128.922,645.526,-266.8
-597.298,-283.78,278.1
-575.998,-327.57,458.6
-570.38,-325.864,453.8
644.786,-149.706,-657.6

Event: 74
-147.441,52.8185,-622.6
-152.563,48.0941,-622.6
-152.311,49.5571,-622.6
7.10648,-31.3301,-150.193
3.08561,-31.8149,-128.463
7.38675,-32.5124,-150.275
-11.8015,30.0273,-156.575
-30.7221,8.79463,-243.28
-24.4017,63.9492,-165.275
-64.9513,19.1043,-349.042
-66.3968,19.5763,-353.556
7.30504,-67.3061,-105.808
15.7336,-66.081,-151.825
7.51288,-68.772,-104.872
-39.3467,107.366,-176.348
-108.489,33.527,-484.588
-110.045,34.0686,-489.423
13.9657,-113.305,-76.412
27.9421,-110.636,-153.875
-56.0755,161.366,-190.07
23.5806,-168.193,-41.3024
44.4573,-164.697,-156.275
-609.907,312.279,-2192.5
-435.552,204.62,-1852.5
-516.138,241.483,-1842.5
-434.412,187.817,-1552.5
-358.215,143.955,-1292.5
-78.6426,247.557,-211.6
-243.749,87.3862,-914.8
42.8479,-256.784,16.2
74.0551,-248.317,-160.7
-101.498,349.38,-239.2
-99.217,349.55,-237.7
-98.1913,343.708,-235.6
69.3374,-351.777,77.9
112.931,-340.925,-164.8
-116.641,489.04,-272.1
-116.135,483.308,-270.4
118.214,-488.959,169.6
115.986,-483.328,166
177.376,-467.492,-172
-122.838,652.103,-321.3
-122.163,652.106,-311.7
-122.112,645.974,-310.5
185.676,-634.158,270.4
264.961,-605.828,-180.4

Event: 75
33.0839,-7.43816,48.6904
31.2203,-7.01299,46.2045
22.832,22.7028,19.5545
-6.01439,31.4618,-84.1915
-6.33088,33.1067,-88.8142
-25.2649,19.5673,-31.7474
-54.1746,42.8568,-73.9015
66.6852,-15.8073,93.7369
48.9024,47.6763,36.3742
-12.1271,67.2616,-184.787
-18.6757,112.148,-310.391
-88.2616,71.6831,-124.578
110.785,-28.0137,153.144
82.622,78.2475,57.604
-24.9369,167.86,-466.06
-129.97,109.118,-187.795
164.718,-45.0082,226.371
125.361,114.652,83.7984
-1.77486,661.783,-1842.5
-1.38122,662.75,-1847.5
-19.1577,556.725,-1547.5
-28.2751,469.4,-1302.5
-31.5482,256.864,-713.7
-196.464,174.545,-292.5
249.457,-75.9852,343.5
200.092,172.599,128.3
194.865,168.908,124.7
193.106,171.292,124.7
-33.3372,357.473,-992.7
-263.469,247.988,-404.223
341.376,-115.917,473
279.773,227.38,173.2
-349.853,358.134,-561.7
468.141,-182.77,658.8
400.896,298.193,239.2
546.407,365.987,315.3
-438.886,495.286,-746.9
552.202,368.337,317.7
603.087,-270.526,867.4

Event: 76
-16.814,-27.4257,-296.375
-26.4548,-19.8596,-291.705
-26.0479,-20.179,-289.685
-26.0309,-20.1923,-12.6219
-12.9421,-29.5622,-301.925
-17.424,-28.3087,-296.625
-8.86665,-30.7019,-240.36
2.14984,-31.9277,-156.801
17.1608,-27.0105,-44.525
18.1595,-28.6213,-44.034
29.6643,-12.5769,-48.275
-31.36,-6.85828,-97.9665
-28.2958,-14.8776,-299.375
-25.8777,-19.1733,-288.552
-29.531,-12.6832,-196.782
-32.6365,-7.16633,-99.8195
-31.802,-8.64873,-95.2132
-66.2376,-15.2552,-148.31
-53.1091,-42.0631,29.982
-54.5419,-43.2505,32.2583
36.0671,-58.2529,-34.875
62.6449,-27.3513,-43.125
-110.937,-27.1471,-213.202
-89.1338,-72.4688,87.6023
58.451,-97.3967,-22.975
59.291,-98.9044,-22.511
103.474,-46.842,-36.625
105.013,-47.5826,-36.375
-164.266,-43.3079,-291.536
-130.784,-109.84,155.718
85.0782,-147.398,-7.925
153.237,-72.3991,-28.625
154.687,-73.1819,-28.375
-248.455,-73.2166,-417.4
-193.24,-171.111,262
124.513,-229.507,16.2
232.055,-117.489,-15
-341.009,-112.489,-558.7
-261.102,-245.685,385.4
162.721,-322.34,42.6
319.504,-174.483,-0.599998
314.33,-170.881,-1.8
-470.554,-179.688,-763.7
-465.023,-176.498,-754.9
-348.694,-357.569,558.1
206.233,-454.173,79.1
430.01,-258.673,19.8
-602.813,-264.685,-984.9
-436.369,-493.147,754.1
242.944,-611.459,122.3
550.285,-369.277,43.8
546.184,-365.047,42.6

Event: 77
27.1332,16.9429,-33.975
-19.9607,-24.9562,-24.8415
28.8557,17.9755,-33.825
-17.1895,26.9943,-33.125
-18.2079,28.5595,-32.925
-30.6895,-10.6251,-46.625
-37.3025,57.1931,-29.2434
-64.685,-23.0945,-57.925
-42.8205,-52.4494,-11.7379
-43.8754,-53.6584,-11.1487
58.6435,35.6117,-31.1181
-63.8603,94.8631,-24.275
-107.088,-39.8782,-72.136
-73.2459,-87.1809,5.2124
97.9754,57.6111,-27.525
99.6,58.5045,-27.375
-97.3573,139.46,-18.275
-159.111,-62.2957,-89.8502
-112.147,-128.969,26.2464
147.625,83.543,-23.025
149.237,84.3379,-22.875
-154.622,209.412,-8.4
-243.463,-103.356,-118.7
-237.558,-100.318,-117.5
-177.215,-192.842,59.9
230.217,122.378,-16.2
-222.312,282.696,3
-326.27,-149.962,-148.7
-251.843,-258.241,95.9
323.267,159.71,-7.8
-327.516,380.614,18.6
-444.323,-227.755,-205.6
-443.268,-230.802,-204.4
-443.853,-229.113,-193.318
-365.894,-344.464,148.7
458.208,202.882,4.2
-453.283,478.223,35.4
-574.611,-331.455,-245.2
615.66,237.395,3
613.798,245.739,3
615.154,239.664,4.2
614.206,243.909,5.4
613.095,248.887,8.4
615.579,237.761,17
-569.79,-327.243,-242.8
-504.413,-430.553,209.2
-499.124,-427.616,206.8

Event: 78
19.4265,-25.7351,8.18207
19.9246,-26.372,7.55167
29.2273,-14.1395,48.6467
-18.9907,25.9804,-22.9061
-18.7949,26.0906,37.975
-19.5979,26.7884,-24.6332
-19.4307,27.0014,38.175
-40.6969,54.2811,-83.4003
-39.199,55.5661,44.8985
40.3174,-54.6066,-17.8971
62.1131,-29.253,67.4868
-69.4783,89.8944,-160.882
-64.5345,94.2669,53.775
-70.5812,91.2609,-163.847
66.4446,-92.5775,-51.4539
103.42,-46.9822,90.8513
105.004,-47.6185,91.7426
-93.9491,142.474,64.5962
-106.391,133.119,-257.25
96.9453,-139.824,-92.3425
156.288,-67.6715,120.413
-139.173,224.629,82.7
-136.245,218.94,81.5
-170.136,201.369,-415.4
-165.92,197.068,-404.6
141.705,-216.11,-157.1
239.586,-95.7023,166
-180.05,309.825,100.7
-242.842,270.854,-585.1
-238.2,266.621,-574.3
187.888,-306.409,-230.8
337.939,-122.414,220
-233.23,446.027,129.5
-231.356,440.321,128.3
-348.935,358.783,-819.4
242.668,-435.887,-332.1
478.84,-149.384,294.9
-278.548,602.352,161.9
-277.128,596.31,160.7
-481.456,449.742,-1092.8
292.331,-591.406,-451.4
638.3,-165.203,378.9

Event: 79
-8.50572,-30.8029,-33.9202
-1.23311,-32.3356,40.4152
-26.2836,18.2693,-57.5384
-27.7788,19.3189,-58.3499
-27.5256,-16.2458,-68.0688
-55.8175,39.6149,-73.6588
-59.7179,-34.3594,-96.8953
-17.632,-66.5456,-23.1454
-3.31801,-68.587,134.735
-92.5581,67.558,-93.9923
-99.486,-55.4187,-131.989
-27.8151,-110.809,-9.875
-6.90576,-113.36,251.492
-7.04886,-115.037,255.852
-135.808,102.664,-118.561
-149.951,-80.1669,-175.913
-38.8678,-166.354,6.56555
-12.9773,-168.952,396.793
-13.1746,-170.554,400.98
-201.972,161.316,-158.3
-231.827,-117.539,-268
-232.254,-116.258,-246.4
-52.2546,-253.126,31.8
-27.304,-261.038,638.4
-273.264,232.054,-202.6
-325.806,-151.467,-324.9
-62.3074,-357.968,62.3
-61.8933,-351.943,61.1
-46.5005,-356.074,890.2
-44.7983,-356.531,890.2
-366.024,338.436,-265.6
-461.284,-190.973,-435.2
-65.5438,-494.89,103.1
-462.073,471.948,-339.3
-625.342,-222.671,-565.9
-619.14,-221.803,-561.1
-54.4901,-658.769,151.1
-90.7166,-510.784,1307.5
-122.929,-598.245,1547.5

Event: 80
25.7597,19.3829,-114.647
-24.6926,-21.2426,-48.5454
-28.3308,-18.3874,40.6318
30.5066,-9.56507,-28.9967
26.4114,19.8937,-116.901
-26.8634,-17.4222,37.1594
-56.8204,-37.7369,108.428
-51.647,-45.5224,-73.5817
53.7276,41.3421,-212.228
64.4396,-20.9341,-32.325
66.2466,-21.5408,-32.475
-94.3331,-64.4596,198.036
-84.4919,-76.5881,-104.804
107.753,-36.5035,-36.5007
88.9338,70.5644,-337.298
90.139,71.5768,-341.56
-139.377,-98.7741,308.081
-123.716,-116.112,-143.121
160.697,-57.4606,-41.7683
130.928,107.585,-489.919
132.093,108.679,-494.294
444.788,490.744,-1842.5
385.597,399.218,-1547.5
334.126,328.676,-1307.5
-208.48,-156.42,483.8
-184.56,-182.882,-205.6
240.795,-93.2879,-49.8
199.608,173.531,-749.186
194.842,168.938,-731.3
-281.272,-224.781,679.2
-248.861,-262.285,-275.7
333.86,-142.259,-59.9
328.891,-139.518,-59.9
263.238,242.788,-1005.3
-376.335,-328.351,953.7
-327.552,-374.796,-370.5
453.692,-217.429,-74.3
448.846,-214.047,-73.1
-408.591,-515.589,-482.6
580.254,-313.863,-88.7
-482.548,-468.509,1297.5

Event: 81
-21.9274,-23.4128,14.1843
20.6293,24.4314,70.025
-29.7088,12.4177,54.9815
-28.8444,15.5085,74.6015
-59.2899,32.7629,88.4433
-62.7369,27.0223,47.4531
-60.871,33.6944,89.1739
-46.9505,-49.2082,-38.9909
44.2365,51.3381,79.4295
45.5467,52.8115,79.925
-103.687,46.2812,37.975
-99.5822,57.0772,107.125
-105.15,47.0278,37.625
-79.4057,-81.1016,-106.2
-80.5251,-82.1475,-108.449
75.8197,85.4012,91.6613
114.835,125.041,106.163
-145.776,86.888,129.032
-153.503,71.6981,26.175
-154.899,72.4529,25.825
-121.641,-119.917,-190.785
-221.876,141.128,166
-232.753,116.513,6.6
-189.056,-176.785,-321.3
181.444,187.107,129.5
-319.749,174.199,-16.2
-296.451,201.249,203.2
-314.584,170.509,-15
-272.84,-239.399,-475.4
-268.135,-236.148,-467
257.719,250.273,154.7
-401.273,298.847,260.8
-429.519,259.24,-46.2
-391.714,-315.225,-682.8
-386.777,-312.239,-674.4
373.399,332.883,191.2
513.702,414.612,233.2
-508.689,418.828,324.5
-548.829,370.791,-81.5
-534.612,-389.438,-919.6

Event: 82
-5.79257,31.4885,26.1956
-6.12769,33.2211,29.9172
-25.1105,19.764,-19.6482
-31.2877,6.77223,-111.959
-33.0539,7.18996,-115.968
-31.6293,-4.62446,-36.175
-33.9058,-4.91142,-35.8318
-52.7272,42.4665,4.27723
-53.8816,43.435,5.29047
-66.7361,15.1414,-192.671
-68.212,-9.22356,-30.525
-13.0726,66.9521,102.514
-23.6397,112.264,200.382
-87.6644,72.5467,35.1988
-110.906,27.021,-294.332
-113.329,-13.8686,-23.525
-37.7022,165.529,316.233
-37.3227,165.655,324.26
-32.7684,167.172,327.33
-129.126,110.34,72.9955
-164.879,43.6983,-419.791
-168.455,-19.5014,-23.6915
-168.807,-17.769,-15.0548
-615.847,269.522,-1542.5
-521.905,207.383,-1292.5
-64.1402,249.959,502.3
-194.773,175.791,135.5
-250.565,73.7721,-620.4
-263.037,-20.0968,-0.599998
-256.945,-20.0485,-1.8
-102.022,349.341,726.5
-99.567,343.448,712.9
-261.138,249.707,202
-343.2,112.47,-843.4
-362.522,-16.6855,13.8
-356.855,-16.9989,13.8
-161.785,477.25,1023.3
-158.828,471.494,1009.5
-346.668,360.385,296.1
-500.325,-2.15058,35.4
-434.306,498.147,407
-661.064,29.8511,59.9
-224.576,588.429,1292.5

Event: 83
29.4043,-13.5066,-30.125
18.2543,26.2954,-42.9147
19.2619,27.7947,-43.7072
-31.4318,-6.26259,-15.1518
-31.4977,-5.71655,1.79287
-32.9541,-6.60212,-14.4945
-33.2732,-6.03519,3.52273
-66.6294,-14.0584,0.313103
-67.3565,-11.8371,36.4431
62.0964,-29.3126,-31.475
38.2769,56.4956,-58.875
-112.22,-18.3844,79.5069
-111.609,-25.37,20.3479
102.301,-49.9266,-33.075
62.6016,95.1646,-78.925
90.8287,143.137,-103.314
91.6617,144.581,-104.041
-168.674,-24.9057,133.543
-165.221,-40.7826,44.3121
151.442,-77.1195,-35.125
-256.866,-31.1482,217.6
-249.138,-69.0977,82.7
227.602,-123.709,-38.6
230.134,-120.172,-34.2
132.43,221.36,-141.5
174.35,311.963,-185.2
-357.444,-32.5877,312.9
-342.122,-106.593,125.9
312.505,-182.609,-42.6
176.699,317.595,-187.6
224.359,444.977,-247.6
-497.301,-24.7457,447.2
-472.135,-170.6,188.8
420.287,-269.897,-48.6
267.486,601.521,-317.7
-660.101,-0.667422,604.2
-611.494,-256.06,260.8

Event: 84
30.5669,10.8429,-61.3596
31.1653,9.77987,-55.275
10.0311,-31.0238,-85.2678
26.1909,-18.3873,-60.8342
27.7275,-19.5025,-61.175
64.821,19.5827,-55.175
65.1019,22.3538,-68.025
66.4204,20.0115,-55.175
20.2479,-64.6033,-117.38
20.6546,-66.0585,-118.764
55.6367,-39.9717,-67.125
109.373,31.2805,-54.975
109.23,35.7885,-76.525
32.4987,-108.912,-159.453
32.9603,-110.711,-161.056
92.2515,-68.1409,-75.0947
164,44.0094,-54.925
163.137,50.2847,-86.675
45.9298,-164.071,-211.46
135.283,-103.573,-84.761
256.653,61.2974,-55.1
249.101,69.3197,-101.9
250.596,60.2927,-55.1
64.0974,-256.633,-300.1
62.9564,-250.155,-293.7
201.024,-162.277,-99.5
350.545,85.8666,-121.1
351.465,73.5258,-55.1
77.041,-351.203,-390.2
272.164,-233.074,-117.5
493.319,98.7295,-146.3
493.513,81.3306,-55.1
487.414,98.5219,-145.7
86.0813,-490.612,-522.7
364.527,-339.686,-142.7
655.458,98.2751,-175.6
654.847,75.4833,-55.1
649.553,98.5634,-174.4
81.1884,-658.355,-682.8
81.6637,-652.268,-676.8
460.242,-473.255,-172

Event: 85
-18.6055,-26.0197,-4.21819
-19.7444,-27.6598,-4.375
-6.57962,-31.3415,-3.375
2.04316,-31.9406,-16.6935
-6.91269,-33.0205,-3.475
-22.3767,23.2475,-3.575
-46.9575,49.8184,-5.825
-39.1689,-56.0435,-7.125
-13.2947,-66.8774,-5.325
3.58201,-67.755,-33.5757
-77.0527,83.9683,-8.725
-64.0537,-94.401,-10.725
-20.718,-111.677,-7.775
-20.9558,-113.348,-7.83902
4.4259,-113.653,-55.1356
-112.527,126.742,-12.225
-113.561,128.036,-12.325
-92.8201,-142.09,-15.125
-28.253,-167.22,-10.625
-28.4558,-168.94,-10.725
3.65225,-170.566,-81.6432
-169.27,201.818,-18.6
-165.92,197.068,-17.4
-137.977,-224.983,-22.2
-135.175,-219.395,-22.2
-36.5979,-258.091,-15
-1.409,-259.787,-123.5
-222.962,282.321,-24
-180.336,-314.463,-30.6
-39.8002,-357.872,-19.8
-12.5327,-358.106,-169.6
-293.67,406.787,-33
-231.887,-447.469,-42.6
-229.77,-441.33,-41.4
-39.6725,-502.073,-236.8
-34.494,-496.828,-27
-38.3236,-496.091,-234.4
-359.46,552.549,-42.6
-276.139,-603.476,-56.3
-274.646,-597.128,-55.1
-84.4217,-657.465,-311.7
-82.5209,-651.838,-308.7
-12.6519,-661.09,-35.4

Event: 86
-39.4576,-61.6925,-715.6
-40.8443,-56.8366,-615.6
-26.8834,-19.5233,-116.609
-23.1467,-22.4558,-49.6214
30.7086,-8.84278,-67.1145
-10.301,30.8719,-62.64
-26.0295,-18.9036,-115.376
-22.4845,65.0283,-45.5109
-53.6379,-41.4467,-270.706
-55.4574,-39.3257,-157.027
-48.1038,-48.3031,-368.675
-50.8677,-46.134,-338.198
-49.5859,-47.14,-17.7882
-31.8876,-59.7335,-497.286
-40.4125,-55.4133,-461.045
-38.5018,-56.3816,-401.512
-31.6057,-59.8764,-396.219
-31.9609,-61.3558,-495.994
-28.1409,-62.4241,-443.507
-29.874,-61.9394,-394.121
-27.8323,-62.5104,-361.938
-27.2294,-62.679,-321.191
-26.5679,-62.864,-232.409
64.884,-19.345,-54.8642
66.3778,-19.8256,-54.3147
-38.9924,107.552,-24.0014
-94.035,-64.7966,-211.259
-83.6187,-77.363,22.2348
108.365,-34.0281,-39.071
109.978,-34.6145,-38.475
-60.7105,158.938,2.34569
-141.352,-94.012,-276.397
-126.782,-113.391,71.7026
161.458,-53.7506,-19.553
-100.84,243.88,46.2
-98.0406,238.316,43.8
-224.344,-140.027,-387.8
-201.472,-169.936,154.7
-218.526,-137.044,-380.6
-196.712,-166.403,148.7
243.279,-88.3251,11.4
-146.235,327.418,91.1
-309.465,-180.875,-498.7
-281.872,-223.742,239.2
332.819,-132.093,45
-223.896,448.844,159.5
-442.556,-232.858,-666.6
-403.529,-293.307,360.9
