sp_x, sp_y, sp_z

Event: 0
24.2566,63.5104,-52.0029
28.3495,62.3658,-1.13306
20.7896,64.48,13.4655
19.7302,64.7763,25.0389
9.40604,67.1749,-1.46366
21.3711,66.2595,14.1089
20.1982,66.3493,26.234
40.6841,106.719,-34.175
47.7156,104.98,-25.5534
34.9018,108.149,29.0543
33.0573,108.606,58.201
35.4582,109.875,29.6696
33.5119,110.113,59.3356
15.8766,113.353,27.3958
-43.949,104.956,-87.7255
-65.0963,93.77,56.5563
-73.9663,87.4463,-97.4725
108.23,34.3022,86.5358
-102.301,49.9266,-140.994
-110.431,30.9048,-125.454
-113.358,8.88441,-190.775
-113.358,9.00576,-181.591
-113.352,17.0495,-54.7247
-114.288,0.835987,-191.625
-113.917,-2.24172,-79.725
-114.342,-9.74121,436.855
-103.283,-47.1421,5.41799
-108.689,-36.8221,25.675
105.812,42.3143,-72.2036
109.756,34.7846,87.2584
108.596,36.9992,125.886
-104.734,-47.8018,6.60034
-88.7926,-72.7716,-84.875
-61.9821,-95.4905,-168.203
-57.8222,-97.6781,-134.858
-58.6195,-98.9958,-136.368
-38.2994,-107.309,-11.3544
-11.5603,-113.356,-61.025
-17.2558,-113.352,69.4084
-1.33239,-114.348,27.7361
4.97194,-113.587,123.162
100.252,54.3071,382.88
101.5,52.4955,-214.651
26.1183,-111.326,12.0403
68.9539,-90.3581,-345.122
70.4895,-89,-155.929
71.0127,-90.7747,-353.025
72.0415,-89.6154,-351.079
70.0834,-91.8219,-349.485
71.4793,-90.2488,-157.529
76.4222,-84.6789,-136.225
82.6594,-79.7849,190.678
99.5111,-57.2641,-32.625
95.9563,62.6244,-83.7813
113.358,-9.56481,-48.2948
113.359,-8.49512,17.155
88.3065,73.203,-188.278
47.0097,103.41,-24.6479
57.7702,99.3187,16.425
85.6318,147.156,25.0683
70.3426,154.631,-54.0352
60.6326,159.057,-12.575
52.4731,162.631,48.4907
49.6004,163.1,99.4009
23.7058,168.943,62.1178
-65.4941,156.433,-147.72
-66.1766,158.036,-149.601
-97.0577,139.725,54.775
-109.685,129.696,-132.96
-152.473,74.4088,-178.861
-164.593,46.031,-195.145
-168.066,25.2936,-88.0563
-169.625,13.4366,-288.928
-169.779,-3.38345,-97.525
162.538,51.5501,112.583
160.976,54.8489,178.59
-161.104,-54.5778,31.125
-154.393,-70.4835,46.8072
-131.031,-107.477,-94.9501
-132.294,-108.5,-95.2442
158.506,63.3452,-116.453
-92.3776,-142.322,-212.333
-86.7978,-146.658,-190.444
-57.0586,-159.942,-23.9492
-17.2058,-168.949,-59.675
-25.7388,-168.942,95.308
-2.01021,-169.662,12.0512
7.48051,-169.947,188.995
151.284,78.2318,-319.21
38.7459,-165.181,18.575
102.788,-134.656,-476.212
103.757,-135.857,-479.7
105.86,-133.671,-212.4
122.013,-117.702,285.918
114.511,-126.874,-182.475
123.239,-118.853,288.851
142.287,92.8643,-112.665
146.914,-84.4948,-17.8019
148.333,-85.2983,-17.375
169.659,-14.3011,-67.5402
169.597,-12.7235,-4.175
130.436,108.098,-284.916
131.615,109.103,-287.631
-171.075,-14.625,623.8
-170.706,-14.5894,622.6
379.375,-495.329,-1542.5
317.9,-415.28,-1307.5
-695.507,54.089,-1292.5
-698.2,54.225,-1297.5
617.71,318.201,-1297.5
257.075,-19.3552,-37.8
256.739,-21.5799,-97.1
-102.123,243.667,-249.2
-99.6062,237.795,-242.8
-147.564,213.072,51
-147.964,212.864,52.2
-149.784,211.921,60.9049
-152.624,210.448,62.54
-150.294,211.656,63.5
-170.202,201.334,-193.6
-166.282,196.801,-188.8
-234.325,114.317,-240.4
-252.21,70.4859,-308.1
-263.124,20.7268,-467
-257.388,38.8142,-142.7
247.557,78.6426,153.5
246.65,84.118,264.4
244.419,97.5845,-188.8
-263.407,-22.544,927.9
-256.94,20.2451,-455.6
-260.796,-5.26521,-126.5
-256.931,-21.9984,906.4
-246.748,-83.5261,40.2
-235.427,-106.723,113.3
-235.19,-107.434,112.7
-233.975,-111.087,116.7
-234.869,-108.399,122.967
-203.129,-166.74,-112.7
-142.837,-220.191,-285.3
-131.394,-222.102,-275.7
-86.9838,-243.951,-43.8
-39.2431,-257.252,136.7
-26.5891,-261.265,-57.5
229.538,124.419,878.8
226.795,132.662,961.2
228.721,126.874,971.806
229.202,125.43,982.575
229.168,125.531,1107.18
228.907,126.316,1102.4
231.142,119.599,1112.88
229.007,126.016,1112.67
231.029,119.939,1118.74
229.009,126.008,1122.8
231.496,118.536,1124
230.947,120.187,1125.92
230.762,120.742,1125.2
230.383,121.88,1125.2
230.193,122.45,1125.2
230.288,122.165,1130
230.193,122.45,1134.8
231.196,119.437,-487
239.168,95.4787,-184
-3.18879,-259.518,-13.8
11.6428,-261.76,296.1
60.0975,-256.661,29.4
58.8128,-250.841,29.4
158.484,-207.41,-691.2
162.479,-205.339,-303.3
187.771,-180.954,444.8
175.82,-189.768,-262
175.739,-189.827,-258
173.646,-191.37,-254.8
175.94,-189.679,-254.8
173.164,-191.726,-253.6
224.022,-128.71,6.6
263.419,-19.7974,-40.2
262.693,-22.0852,-99.5
202.577,167.805,-450.2
216.386,141.172,-158.3
129.93,223.149,39
108.524,238.472,-101.9
91.9466,241.466,21
79.8079,247.543,79.1
75.8511,249.524,164.8
36.312,258.182,117.5
149.693,328.788,-153.5
127.519,335.239,59.9
110.813,344.077,112.7
105.31,346.988,238
49.9413,355.151,178
-140.789,335.666,-356.7
-138.351,329.846,-350.1
-207.207,297.989,48.6
-203.992,293.264,48.6
-233.357,276.325,-256
-323.376,157.623,-308.1
-350.881,97.9514,-434.6
-344.638,96.2324,-426.8
-360.944,28.3552,-654
-354.179,53.5631,-202
-361.11,-7.34163,-158.3
341.732,108.656,198.4
340.313,116.174,359.1
336.862,134.451,-265.6
-340.508,-115.142,49.8
-326.49,-149.245,186.4
-278.874,-228.939,-130.7
-183.973,-311.33,-377.7
-195.453,-301.444,-362.1
-120.69,-338.851,-67.1
321.368,165.875,-676.2
-54.1426,-354.023,181.6
-36.3232,-358.806,-55.1
-4.52363,-359.316,-41.4
16.2406,-362.455,414.2
82.1269,-350.824,41.4
218.025,-285.169,-921.4
223.222,-282.171,-399.8
244.076,-270.142,-339.3
260.051,-250.508,619.8
239.77,-265.464,-334.5
302.394,197.101,-212.8
314.267,-180.564,34.2
360.439,-30.2385,-133.1
361.236,-27.2686,-76.7
278.124,230.238,-623.4
182.269,312.799,55.1
251.7,431.656,76.7
207.94,456.043,-227.2
177.564,467.361,115.1
152.527,474.074,159.5
144.762,477.653,336.9
69.7352,493.726,265.6
-194.678,463.759,-505.9
-192.446,458.333,-499.9
-285.852,410.604,43.8
-323.257,383.137,-345.3
-451.827,219.968,-404.6
-479.659,133.73,-600
-495.201,74.9935,-287.7
-498.653,39.065,-916.6
-501.58,-10.4563,-203.2
475.476,151.388,263.2
473.664,161.807,493.3
-473.973,-160.033,63.5
-456.632,-208.982,291.3
-388.767,-320.691,-383.6
-388.938,-320.375,-357.3
-389.222,-319.846,-155.9
-388.973,-320.309,-153.5
-384.411,-315.889,-155.9
-384.901,-315.134,-154.7
-376.172,-328.603,-148.7
-384.493,-315.763,-145.1
-377.151,-327.093,-139.1
-383.759,-316.896,-137.9
-378.171,-325.519,-137.9
-382.984,-318.092,-136.7
-379.965,-322.75,-128.3
-384.697,-315.449,-122.3
462.972,184.437,-371.7
-273.154,-421.711,-475.4
-253.927,-429.878,-511.9
-168.086,-472.694,-98.3
-50.3679,-499.103,-52.2
-75.372,-492.161,246.4
-6.50839,-502.219,-82.7
22.5931,-499.866,574.3
443.914,228.936,-933.5
114.244,-489.163,57.5
309.318,-391.392,-537.7
362.715,-349.043,867.4
333.929,-369.389,-449
358.31,-344.878,857.2
419.88,273.413,-285.3
436.885,-250.737,73.1
431.498,-247.657,70.7
498.087,-41.4745,-179.2
498.944,-37.8238,-129.5
388.439,321.299,-875.8
383.514,317.274,-865
655.803,-54.3424,-233.2
656.716,-50.0894,-188.8
332.521,569.565,101.3
275.648,603.82,-311.7
266.875,601.897,-685.543
273.048,598.109,-308.1
233.326,615.051,175.6
202.734,631.322,215.2
200.891,625.576,214
190.652,630.237,452.6
92.7943,654.838,365.7
-255.733,608.188,-674.4
-378.775,543.569,39
-424.85,504.055,-446.6
-427.5,502.399,-444.2
-591.75,287.785,-510.3
-633.666,176.273,-798.5
-656.229,99.8115,-385.4
-650.04,98.7998,-381.8
628.859,200.599,336.9
626.648,214.474,647.2
-662.141,-14.1641,-254.8
-627.136,-211.413,80.3
-599.858,-274.917,408.2
614.108,244.349,-498.7
-510.568,-419.991,-185.2
-359.109,-555.107,-601.2
-334.865,-567.694,-668.4
-220.745,-621.742,-134.3
-100.308,-652.481,320.7
-65.9208,-655.942,-47.4
-8.88923,-661.777,-127.1
30.08,-660.855,762.5
150.102,-644.135,76.7
410.332,-519.864,-699.6
444.865,-491.551,-582.7
440.831,-487.113,-577.9
555.271,361.166,-369.3
474.001,-455.791,1136
575.859,-330.129,116.3
570.453,-326.949,115.1
-375.586,-32.2636,1297.5
337.329,183.177,1292.5
176.32,-170.763,1292.5
183.58,-171.539,1292.5
-453.352,-39.0132,1552.5
405.2,220.173,1552.5
-544.208,-47.0253,1852.5
480.066,261.072,1842.5
-649.052,-56.3405,2197.5
571.85,311.1,2192.5

Event: 3
32.418,-1.91568,37.675
26.3511,18.3321,-14.775
30.2726,11.3658,17.1634
29.5613,12.6293,27.9816
-26.4507,-19.8629,-17.775
-26.9722,-19.4537,1.175
-25.5067,-20.6037,2.525
-17.2467,-27.0861,73.0502
-17.5613,-26.8392,192.952
-17.9229,-28.1692,74.6228
-18.3387,-28.0529,194.104
-2.61311,-32.502,304.781
1.57823,-31.9967,147.325
9.49222,-31.3272,6.875
16.2458,-27.5256,56.875
17.4551,-29.5187,57.425
28.8157,-15.6114,-9.59205
29.4742,-13.2565,7.41588
25.1134,20.9124,-47.075
27.4446,19.0829,-14.875
25.2785,20.7828,-5.94265
17.0107,27.2713,5.35173
19.174,25.5736,15.1603
18.1513,26.3762,26.5353
23.3434,22.3015,70.9237
17.9547,26.5305,180.068
7.49452,31.0857,-38.0656
17.6381,28.2489,5.59588
20.5523,27.4338,16.4077
14.1712,29.2184,26.975
19.1738,27.8194,28.0902
15.3787,28.8807,60.4365
18.8867,27.8997,187.625
7.99008,33.1504,-43.8471
-0.381254,32.141,-24.6608
1.92808,32.4194,38.725
-6.61008,31.3899,112.88
-12.4115,29.6839,-46.7432
-12.8095,29.4599,-11.475
-6.90339,32.7845,112.825
-12.9343,29.3896,139.256
-26.5305,17.9547,-144.03
-22.5485,23.0287,-37.2765
-26.2836,18.2693,34.8777
-26.1601,18.4267,45.3664
-19.9459,26.345,160.161
-27.9059,18.8645,-149.347
-31.6613,5.4364,0.808659
-27.7749,19.3328,36.9839
-27.7218,19.5227,45.125
-31.539,-5.37356,-9.26389
-32.8684,5.65111,-0.309837
-31.6114,-4.77338,171.575
-29.9292,-11.9758,-61.1174
-25.7842,-19.3393,-17.625
-33.4523,-5.71699,-9.725
-26.0785,-18.8165,1.025
-33.8044,-5.09153,171.906
68.6741,-4.04014,46.475
-26.3624,62.8455,-95.6779
-27.1467,62.404,-11.075
-27.4081,62.2568,166.911
-40.9246,54.0858,208.149
-47.7642,48.7904,-76.7849
-56.5242,38.2205,-260.507
-55.9305,39.3919,41.275
-56.1113,39.0351,76.7488
-57.49,36.3146,89.275
-67.0109,11.5498,-31.5775
-67.4654,-11.5045,-18.0949
-67.8892,-10.2097,176.825
-63.4096,-25.3602,-83.7222
-54.2485,-40.7349,-24.025
-55.095,-39.7482,5.475
-52.6859,-42.5564,8.375
64.1209,24.0967,3.01272
62.6247,26.7545,60.9838
-54.0306,-43.6518,8.66094
-37.2957,-56.9928,222.083
-36.5376,-57.377,117.515
-5.4177,-67.4799,453.113
-5.53613,-68.8545,458.927
3.33381,-67.785,125.294
19.6302,-64.8055,16.3391
20.0881,-66.3773,16.7804
34.9287,-59.2295,65.9924
59.5242,-32.3006,-16.675
52.0348,43.3154,-53.675
55.8763,38.8374,-18.075
52.2952,43.0118,0.325001
62.4466,-28.0606,-21.5015
61.0326,-33.1166,-17.025
53.2046,44.3001,-53.975
53.5555,44.0247,0.621056
49.4679,47.2326,22.1308
38.2693,56.4995,345.929
35.9934,57.6528,12.9784
41.1987,55.0149,34.8843
38.7472,56.2573,58.3242
29.9867,61.9079,19.925
32.5481,61.1915,73.275
16.0533,66.6663,-137.671
-0.802146,68.0902,-6.49063
4.03503,68.6735,48.6926
-14.023,66.641,111.075
115.002,-6.763,57.725
26.7233,110.943,-261.567
6.65576,113.36,60.975
-1.34819,114.024,16.7203
6.76724,115.003,61.425
-23.6247,112.269,108.675
-44.0417,104.907,-157.76
-45.2818,104.257,-10.575
-45.7691,104.002,202.022
-46.0313,105.954,-10.525
-46.4842,105.642,203.402
-68.6136,90.6591,271.478
-79.5135,81.1952,-126.474
-80.7902,82.4881,-128.463
-94.4897,63.885,-407.971
-93.4657,65.8321,36.1038
-93.7669,65.2594,129.601
-113.35,19.5058,-74.002
-112.041,-19.1127,-29.068
-112.589,-16.8791,183.275
-113.858,-19.4241,-29.5114
-105.812,-42.3143,-112.341
106.902,40.2326,-14.875
104.57,44.685,102.873
-90.9875,-68.2423,-32.275
-92.4119,-66.6318,11.225
-89.391,-72.2406,16.275
-62.3803,-95.281,259.095
-61.097,-95.9559,174.169
5.61727,-113.51,97.1174
5.70289,-115.334,95.9886
32.946,-108.743,28.7683
33.4559,-110.452,29.2456
57.7244,-97.8973,77.125
58.6543,-99.4675,77.575
103.58,-46.5616,-57.5691
100.557,-54.5142,-26.083
105.1,-47.2302,-58.9039
93.7038,65.1712,-22.275
113.36,-6.65576,57.325
88.1195,73.3689,-62.5451
82.2754,78.555,-39.1406
88.643,72.9043,8.76369
60.1724,96.4422,22.7303
68.7971,91.9064,59.5994
64.77,94.0243,98.5237
49.5994,102.425,11.175
53.6655,100.879,89.0447
123.861,118.246,-116.855
101.545,135.685,88.9383
89.7224,143.719,34.625
102.512,136.993,89.8072
96.5374,140.135,147.574
90.5581,145.053,34.975
79.5682,149.746,108.438
80.3943,151.266,109.046
39.6313,164.728,-412.073
39.9857,166.263,-416.338
10.0346,170.303,76.625
-1.98846,170.835,45.4306
-34.9981,166.429,105.825
-65.6712,156.34,-233.661
-67.4872,155.389,-9.925
-68.7787,156.393,246.076
-66.3264,157.941,-236.023
-68.1022,156.82,-9.925
-102.226,135.153,348.437
-103.202,136.434,350.635
-118.974,121.417,-188.225
-138.662,97.7304,29.875
-139.138,96.9081,193.309
-140.552,97.8739,195.297
-167.919,28.8608,-123.972
158.665,59.7295,-36.525
-167.62,-28.5565,-42.725
-168.568,-25.275,191.341
-158.479,-63.3916,-147.897
-136.168,-102.12,-42.4471
-138.437,-99.7541,18.275
-131.896,-106.575,25.425
-133.215,-107.683,25.7065
160.238,60.3398,-37.1823
156.465,66.8878,154.671
-91.0942,-142.997,243.288
-92.9971,-141.996,304.252
-92.0044,-144.435,245.421
8.39073,-169.8,62.4511
49.2889,-162.643,44.0057
86.314,-146.471,91.0961
139.097,96.7788,-27.375
149.874,-81.2437,-37.425
155.636,-69.9169,-103.211
169.489,-9.98929,70.9381
140.41,97.697,-27.525
130.858,107.658,18.5597
122.631,117.075,-114.52
131.345,109.342,-73.175
132.093,108.679,18.825
-4.83082,-70.4122,616.8
-4.725,-71.2795,616.8
-8.525,-106.075,616.8
-8.66454,-107.735,623.8
-8.625,-107.443,622.6
72.2716,106.728,623.8
-10.5891,-131.319,723.8
-10.575,-131.025,722.6
84.5372,124.773,723.8
-12.8871,-159.612,843.8
-12.875,-159.325,842.6
-554.963,376.461,-2197.5
-464.653,315.07,-1847.5
162.043,677.939,-1847.5
-388.827,263.361,-1552.5
-390.639,264.593,-1557.5
136.453,570.541,-1547.5
-323.447,218.979,-1297.5
-325.939,220.657,-1307.5
115.681,483.168,-1302.5
257.702,-15.2024,92.3
-2.96631,260.448,91.1
15.2024,257.702,100.7
-53.8726,256.706,100.7
-102.394,243.622,-362.1
-102.737,236.753,-9
-103.876,236.374,312.9
-99.8909,237.7,-353.7
-157.285,208.031,474.2
-181.735,185.406,-286.5
-212.925,150.207,19.8
-213.978,149.139,298.5
-216.505,146.576,-882.2
-217.4,145.668,-878.2
-218.125,144.932,-875.8
-255.779,43.8901,-204.4
245.277,92.4051,-73.1
-256.815,-38.423,204.4
-256.778,-43.6729,-64.7
-244.37,-97.8805,-205.6
-239.074,-95.7634,-202
-210.862,-151.825,29.4
-204.027,-165.009,41.4
-208.515,-156.353,-58.7
-141.342,-221.666,358.5
-143.745,-219.296,378.9
237.179,101.456,235.6
13.0518,-261.973,5.4
75.239,-248.12,68.3
133.409,-226.547,113.9
239.301,-107.365,-176.8
227.777,-123.465,-55.1
212.795,148.097,-35.4
202.957,167.073,35.4
202.301,168.338,-91.1
187.453,178.958,-235.6
197.928,164.753,-89.9
195.27,168.359,-86.78
197.023,165.98,-85.1
139.526,223.456,55.1
155.441,207.764,136.7
148.178,214.926,227.2
113.585,234.848,-17.4
136.517,218.435,53.4
121.636,229.086,140.3
61.6333,256.642,-669
60.1901,250.61,-652.2
356.783,-21.2833,116.3
156.632,324.053,-36.6
167.907,316.359,174.4
83.8072,349.52,-929.1
21.5461,362.771,129.5
21.2833,356.783,128.3
-4.00452,360.605,141.5
-73.6754,351.453,95.9
-141.231,335.582,-498.7
-142.508,328.566,-7.8
-144.085,328.08,390.2
-138.781,329.714,-489.7
-216.206,286.219,609.6
-251.721,256.651,-396.2
-297.299,209.771,7.8
-298.839,208.343,417.8
-292.242,206.136,9
-293.515,204.659,410.6
-358.325,61.3999,-298.5
-352.351,60.3722,-292.5
-358.232,-53.4228,218.8
-358.514,-60.8675,-89.9
-358.612,-63.4657,-89.3
-358.598,-63.0909,-85.1
338.17,127.523,-111.5
-352.485,-59.8388,-88.7
-336.765,-134.967,-268
-295.562,-212.777,42.6
-290.341,-209.059,41.4
-280.148,-226.73,57.5
-286.968,-214.906,-76.7
-196.93,-300.171,457.4
-193.407,-303.206,479
329.051,140.931,327.3
18.1687,-362.746,-56.3
17.8982,-356.889,-52.8
104.087,-342.595,94.7
181.837,-309.046,137.9
297.839,207.551,-45
320.385,-173.46,-76.7
329.971,-147.959,-256
314.668,-170.385,-75.5
362.771,-21.5461,117.5
293.114,204.252,-45
278.574,229.459,53.4
277.749,230.888,-109.1
259.677,247.617,-370.5
216.655,289.874,192.4
190.906,305.359,75.5
203.295,294.689,311.7
359.941,342.943,-557.5
301.469,403.588,268
267.251,427.257,105.5
297.753,398.603,264.4
284.087,411.441,437
263.893,421.925,104.3
231.535,447.75,203.8
233.88,445.879,210.4
231.77,447.563,221.2
235.169,444.849,222.4
235.638,444.475,226
233.066,439.108,223.6
217.269,449.755,-63.5
29.7806,497.736,167.2
-5.29772,497.96,210.4
-102.485,489.768,88.7
-200.249,462.557,-6.6
-195.264,463.633,-687.6
-197.76,456.73,-6.6
-200.058,456.037,497.5
-193.021,458.16,-679.2
-303.443,402.016,809.3
-299.767,397.048,800.9
-350.894,357.398,-550.3
-410.423,289.861,-7.8
-412.51,287.811,577.3
-407.666,284.466,570.7
-492.262,84.1326,-421.4
470.875,177.841,-167.2
-493.6,-73.4561,238
-493.488,-83.5804,-122.3
-462.672,-185.599,-353.7
-404.74,-291.063,58.7
-390.966,-316.612,81.5
-400.184,-299.513,-101.9
-386.369,-312.868,80.3
459.708,197.073,457.4
465.223,175.723,-164.8
-275.45,-419.554,573.1
-270.694,-424.021,656.4
-267.527,-419.024,649.2
25.2769,-500.161,-141.5
150.23,-478.783,130.453
145.874,-479.361,133.58
150.335,-478.769,137.9
253.771,-431.535,173.2
413.335,288.314,-57.5
438.955,-237.5,-104.3
455.146,-203.834,-365.7
501.618,-26.4334,148.7
500.812,-29.8651,150.5
388.819,320.595,78.3
408.192,284.659,-57.5
384.003,316.519,77.9
364.181,347.108,-565.3
382.943,318.155,-134.9
540.678,377.378,-71.9
658.921,-39.8236,190
510.002,420.963,106.7
509.096,422.518,-166
479.702,456.673,-780.5
395.065,529.427,352.5
351.822,561.697,140.3
374.184,541.475,575.5
348.621,556.715,139.1
342.134,561.892,145.1
341.743,562.204,145.1
337.445,565.635,152.3
338.734,564.606,155.3
341.431,562.454,159.5
307.877,581.199,279.3
287.312,595.634,-94.7
40.0014,662.351,211.6
39.5807,656.167,210.4
-6.7716,658.064,291.3
-134.685,645.148,80.3
-262.272,606.515,-4.2
-265.397,605.716,624
-256.459,608.002,-901
-397.277,526.942,1025.1
-463.05,471.251,-725.3
-538.95,381.06,-25.8
-541.55,378.358,758.9
-652.286,111.145,-567.1
-655.43,-97.2255,262
-649.169,-109.582,-160.7
-613.618,-246.545,-455
616.624,233.076,-228.4
-536.601,-385.485,79.1
-530.872,-396.875,-130.7
-513.023,-415.779,107.9
-526.087,-393.357,-129.5
-362.67,-551.888,700.8
-356.328,-557.623,853
604.312,259.497,602.4
33.7289,-661.292,-240.4
192.893,-633.235,176.8
334.678,-569.743,212.8
580.434,-313.622,-136.7
603.458,-269.961,-495.1
-21.4339,-264.939,1292.5
154.997,228.643,1297.5
154.312,227.527,1292.5
-506.989,348.836,1292.5
-547.511,300.794,1297.5
-26.3664,-324.738,1542.5
185.382,273.481,1547.5
184.69,272.342,1542.5
-559.183,309.745,1547.5
222.288,327.699,1847.5
221.847,327.1,1842.5
-32.3389,-398.228,1857.5
223.734,329.888,1857.5
-39.1916,-480.93,2207.5
266.321,392.352,2207.5
-45.9073,-560.737,2542.5
307.519,452.689,2542.5
-53.7497,-654.012,2942.5
357.728,526.405,2947.5
356.905,525.328,2942.5

Event: 4
31.3301,7.10648,77.8815
31.6293,4.62446,95.1197
30.7343,10.5454,-64.6288
29.267,13.1522,-12.5398
26.526,18.0215,47.175
32.507,7.39637,77.1095
33.878,4.96082,94.875
-25.636,-20.5023,-182.742
-23.6051,-22.0961,-181.508
-26.4114,-19.8937,-179.014
-23.322,-22.3183,-174.636
-23.4614,-22.2089,-167.946
-17.9547,-26.5305,-107.639
-24.2848,-21.5627,-10.3978
-22.8714,-22.6719,9.77656
-23.0695,-22.5164,10.0322
-4.93995,-31.8001,-132.257
-18.872,-27.9038,-109.942
-8.93909,-30.6817,-55.575
-4.79798,-31.8398,-18.0644
-12.7379,-29.6193,10.6196
-5.07074,-32.7984,-133.721
6.759,-31.372,-43.3792
-4.95614,-32.7846,-18.375
6.41152,-31.4139,7.03156
8.09929,-31.2104,73.769
8.45172,-31.9129,-83.7904
7.05224,-32.7007,-44.8826
6.72257,-32.8863,8.55482
8.29187,-32.0029,73.1322
30.1295,-10.9133,32.0787
24.7987,21.1594,234.743
24.838,21.1285,235.254
26.2042,20.0564,-82.5337
26.2028,20.0574,-18.125
18.584,26.0366,10.8109
20.59,24.4623,37.625
27.7487,18.8442,47.3981
19.76,27.6554,13.0864
20.3959,27.4776,47.7668
18.6177,27.9749,58.8614
19.0957,27.8412,62.025
20.297,27.5053,62.1748
-1.14963,32.0483,17.6545
-8.01568,31.2204,34.4349
-10.6686,30.665,-77.3085
-11.4529,30.2235,35.025
-8.22866,32.0385,35.618
-9.69656,31.2122,95.8121
-18.1629,26.4464,106.136
-25.481,19.292,-108.398
-21.9311,23.8154,6.025
-18.9677,27.5914,107.359
-30.749,8.69833,-65.797
-30.6951,8.89094,-57.9234
-28.5674,16.499,-4.725
-30.8971,8.16865,43.4357
-29.335,13.7543,78.7951
-31.8508,-2.78776,-30.4859
-30.2235,-11.4529,-96.6338
-28.1302,-15.1717,83.3042
-29.2858,-13.1187,83.975
-28.4475,-14.608,84.525
-27.6237,-16.0715,84.6925
-29.5033,-12.7324,85.7072
-29.4387,-12.8472,85.6389
66.2988,15.0684,55.004
67.9776,9.93974,91.34
-22.59,64.969,-68.975
-24.2274,64.0473,34.575
-20.5238,66.132,115.343
-38.5512,56.1218,137.33
-46.4337,50.4858,12.325
-54.8456,41.5327,-135.648
-58.7106,33.9062,-10.175
-65.1533,18.382,-186.516
-65.0052,18.9117,-110.32
-62.1368,29.1681,56.852
-66.4669,18.6605,-196.347
-66.5952,16.9839,-194.393
-66.4593,18.7593,-191.091
-66.4182,19.2965,-112.466
-66.5456,17.632,52.7101
-67.4797,-5.86547,-52.1916
-69.2671,-6.00041,-53.2745
-64.0228,-24.271,-134.352
-59.608,-32.1138,88.7809
-61.0143,-32.8482,89.025
65.0958,22.3647,-137.415
62.0116,27.8438,-18.075
-49.7039,-47.0474,-261.01
-51.4346,-45.6891,-61.6196
-48.4845,-48.0043,49.1563
-38.2323,-56.5182,-158.163
-19.008,-64.9783,-47.3558
-26.9731,-62.7507,22.003
-10.3533,-67.1024,-184.954
-19.415,-66.4092,-47.0119
-10.1539,-67.1176,-29.6414
17.3493,-65.5521,-105.801
14.3399,-66.5372,-83.4386
13.6428,-66.7654,43.5654
17.0167,-65.661,46.5954
46.1522,-50.8446,114.139
51.5464,43.8846,496.213
51.5464,43.8846,496.686
53.8303,41.2224,-142.82
53.8253,41.2282,-25.575
56.3646,38.2682,52.825
63.8201,-23.1491,-19.7036
52.5885,44.7835,506.777
43.6072,51.832,32.575
44.775,53.2025,32.3134
39.7933,55.7271,52.1618
38.7675,56.247,53.075
-2.44028,67.8927,-9.71741
-16.8741,65.7077,84.6579
-20.0579,64.6655,114.533
112.685,16.4906,86.725
-4.12806,113.689,-44.6947
-33.6731,108.468,139.022
-28.363,110.477,149.879
-37.6636,108.248,-58.4383
-40.446,106.79,34.075
-34.1645,110.08,139.912
-64.6468,94.1675,177.251
-77.1523,83.8561,20.2065
111.609,25.37,25.3803
-91.5919,69.3951,-169.77
-99.4401,57.4511,-17.5042
-102.923,48.2908,29.5862
-108.515,33.4252,-356.247
-108.506,33.4578,-348.923
-110.404,31.1303,-345.404
-110.287,32.0834,-179.445
-110.627,29.304,64.175
-114.299,-9.9175,-80.7138
-106.786,-40.454,-182.058
108.44,37.2956,-229.247
103.608,46.522,-25.075
-100.422,-54.06,95.925
-82.622,-78.2475,-377.845
-85.352,-75.8248,-125.608
-80.7521,-79.9068,98.7363
-81.9833,-81.1392,100.646
-63.9292,-94.4665,-222.182
-45.3858,-105.556,36.7366
-32.2322,-110.269,-36.525
-17.478,-113.351,-254.012
-17.1558,-113.352,-44.8171
105.131,47.2253,-25.325
24.1541,-112.069,-135.322
29.158,-110.176,-135.018
28.6214,-110.379,11.3086
22.9382,-112.529,90.8505
76.6545,-84.4171,166.153
107.177,-38.8333,-86.2598
